FID,the_geom,OBJECTID,KD_DS,KD_KC,KD_KAB,KD_PROV,DS,KEC,KAB_,HECTARES_,PROV_,Luas,Shape_Leng,Shape_Area
"Admin_Kecamatan.1,""MULTIPOLYGON (((481492.2187999999 9145842, 481475.7187999999 9145742, 481440.3437999999 9145655, 481422.6562999999 9145558, 481439.25 9145429, 481465.7187999999 9145363, 481532.9687999999 9145285, 481577.0937999999 9145233, 481583.9062999999 9145192, 481563.7698999997 9145155.4346, 481559.125 9145147, 481521.30759999994 9145127.6584, 481486.7812999999 9145110, 481458.375 9145076, 481455.8053000001 9145056.3815, 481452.2187999999 9145029, 481457.4062999999 9144960, 481449.8125 9144920, 481439.9375 9144891, 481435.125 9144874, 481424.2187999999 9144850, 481422.75 9144780, 481422.8463000003 9144758.4384, 481422.9375 9144738, 481379.8125 9144720, 481355.8437000001 9144713, 481325.3125 9144685, 481319.1562999999 9144638, 481319.4375 9144574, 481304.25 9144531, 481260.9062999999 9144486, 481228.2187999999 9144465, 481029.125 9144481, 480860 9144518, 480855.5343000004 9144519.0003, 480605.5312999999 9144575, 480379 9144616, 480164.8437999999 9144644, 480125.625 9144581, 480095.1562999999 9144503, 480059.0312000001 9144391, 480042.625 9144292, 480031.625 9144202, 479996.0625 9144143, 479958.8437000001 9144102, 479933.7187999999 9144090, 479939.4062999999 9144119, 479931.6875 9144131, 479924.125 9144134, 479882.1562999999 9144155, 479781.7812999999 9144207, 479741.97699999996 9144233.1413, 479720.875 9144247, 479686.5937999999 9144274, 479696.58939999994 9144305.7357, 479710.5312999999 9144350, 479701.7812000001 9144416, 479691.5625 9144486, 479679.875 9144518, 479637.125 9144557, 479563.5937999999 9144625, 479484.3437999999 9144686, 479441.59860000014 9144718.8081, 479416.5937999999 9144738, 479289.0625 9144810, 479245.4687999999 9144833, 479245.84700000007 9144842.3697, 479247.4062999999 9144881, 479244.3125 9144959, 479154.7187000001 9144985, 479224.8437000001 9145142, 479277.0937000001 9145271, 479175.4375 9145301, 479115.75 9145318, 479073.875 9145333, 478999.875 9145354, 478971.4687999999 9145362, 478939.0937000001 9145371, 478929.1875 9145374, 478925.1562000001 9145375, 478849.4062999999 9145401, 478837.3437999999 9145405, 478733.3125 9145441, 478728.5625 9145422, 478686.2812000001 9145435, 478669.3437000001 9145439, 478620.0625 9145454, 478613.125 9145458, 478604.7187000001 9145469, 478590.0312999999 9145480, 478550 9145493, 478567.4687999999 9145561, 478643.625 9145846, 478837.5312999999 9145776, 478835.92449999973 9145730.4032, 478835.875 9145729, 478840.78479999956 9145710.1466, 478850.7187999999 9145672, 478902.6490000002 9145655.0882, 478921.3437999999 9145649, 478963.3437999999 9145637, 479021.0312999999 9145624, 479115.5 9145600, 479123.625 9145598, 479177.1562999999 9145585, 479262.625 9145562, 479464.1875 9145506, 479621 9145469, 479816.7812999999 9145434, 479935.0965 9145406.5788, 479937.5937999999 9145406, 480025.2812999999 9145386, 480143.375 9145357, 480216.6875 9145332, 480283.375 9145336, 480333.9375 9145358, 480394.4062999999 9145410, 480459.7187999999 9145502, 480537.6562999999 9145605, 480572.5625 9145704, 480573.7728000004 9145707.5775, 480583.87459999975 9145737.438, 480590.4118999997 9145756.7621, 480601.6562999999 9145790, 480664.6875 9145749, 480744.1875 9145743, 480873.125 9145774, 481004.7187999999 9145817, 481106.5625 9145861, 481220.6562999999 9145913, 481301.4375 9145939, 481357.8437999999 9145954, 481419.125 9145940, 481424.0965 9145937.2321, 481456.8437999999 9145919, 481487.5 9145883, 481492.2187999999 9145842)))"",1,3311020010,3311020,3311,33,Lengking,Bulu,SUKOHARJO,261.082,PROVINSI JAWA TENGAH,261.082,9458.53717327,2610819.52676"
"Admin_Kecamatan.2,""MULTIPOLYGON (((478550 9145493, 478590.0312999999 9145480, 478604.7187000001 9145469, 478613.125 9145458, 478620.0625 9145454, 478669.3437000001 9145439, 478686.2812000001 9145435, 478728.5625 9145422, 478733.3125 9145441, 478837.3437999999 9145405, 478849.4062999999 9145401, 478925.1562000001 9145375, 478929.1875 9145374, 478939.0937000001 9145371, 478971.4687999999 9145362, 478999.875 9145354, 479073.875 9145333, 479115.75 9145318, 479175.4375 9145301, 479277.0937000001 9145271, 479224.8437000001 9145142, 479154.7187000001 9144985, 479244.3125 9144959, 479247.4062999999 9144881, 479245.84700000007 9144842.3697, 479245.4687999999 9144833, 479289.0625 9144810, 479416.5937999999 9144738, 479441.59860000014 9144718.8081, 479484.3437999999 9144686, 479563.5937999999 9144625, 479637.125 9144557, 479679.875 9144518, 479691.5625 9144486, 479701.7812000001 9144416, 479710.5312999999 9144350, 479696.58939999994 9144305.7357, 479686.5937999999 9144274, 479720.875 9144247, 479741.97699999996 9144233.1413, 479781.7812999999 9144207, 479882.1562999999 9144155, 479924.125 9144134, 479931.6875 9144131, 479939.4062999999 9144119, 479933.7187999999 9144090, 479928.4687000001 9144064, 479920.3125 9143986, 479847.75 9143959, 479803.9687999999 9143949, 479695.9375 9143983, 479675.47300000023 9143988.9742, 479609.8870000001 9144008.1207, 479606.875 9144009, 479533.9062999999 9144032, 479481.9687999999 9144047, 479378.75 9144044, 479326.79580000043 9144040.3484, 479279.1562999999 9144037, 479171.1562999999 9144034, 479167.5 9144017, 479158.5 9143972, 479154.5312999999 9143968, 479097.9375 9143975, 479085.6875 9143976, 479016.125 9143981, 478946.9687999999 9143984, 478851.0312999999 9143996, 478839.9062999999 9143996, 478817.4687999999 9143998, 478698.375 9144012, 478685.9687999999 9144015, 478680.7812999999 9144015, 478653.1562999999 9144017, 478580.875 9144025, 478576.625 9144011, 478548.25 9143888, 478546.5312000001 9143879, 478542.7812999999 9143861, 478525.5312000001 9143792, 478505.75 9143712, 478503.0937999999 9143703, 478489.3125 9143654, 478474.875 9143591, 478465.9062999999 9143591, 478429.6562999999 9143597, 478376.625 9143610, 478346.125 9143612, 478339.125 9143608, 478236.8437999999 9143549, 478183 9143530, 478149.375 9143543, 478099.7812999999 9143561, 478065.7187999999 9143574, 478020.2812999999 9143591, 477992.5625 9143601, 478020.875 9143710, 478021.8437999999 9143743, 478009.9375 9143756, 477973.3125 9143785, 477962.1562999999 9143792, 477948.6562999999 9143808, 477948.4687999999 9143825, 477949.7812999999 9143842, 477951.8125 9143867, 477951.375 9143904, 477950.875 9143943, 477943 9144004, 477937.5 9144012, 477933.5937999999 9144015, 477899.17229999974 9144035.235, 477894.4687999999 9144038, 477892.0625 9144061, 477892.95040000044 9144067.0743, 477895.9149000002 9144087.3551, 477896.5937999999 9144092, 477904.7655999996 9144110.2115, 477914.0937999999 9144131, 477914.9966000002 9144131.991, 477944.1562999999 9144164, 477959.4687999999 9144192, 477954.125 9144225, 477927.75 9144242, 477877.4375 9144247, 477859.5625 9144254, 477865.5625 9144274, 477874.9687999999 9144290, 477882.75 9144303, 477908.0937999999 9144347, 477914.875 9144373, 477912.8437999999 9144407, 477912.4375 9144429, 477896.8125 9144472, 477885.5625 9144531, 477886.4687999999 9144571, 477892.2187999999 9144611, 477910.75 9144634, 477964.1562999999 9144652, 478017.6875 9144661, 478039.1875 9144695, 478050.8125 9144745, 478051.25 9144807, 478042.5 9144839, 478006.9687999999 9144867, 477917.0312999999 9144944, 477881.0625 9145004, 477854 9145109, 477839.64350000024 9145183.499, 477838.9687999999 9145187, 477843.8125 9145196, 477863.4687999999 9145220, 477876.4183 9145229.6453, 477934.625 9145273, 477957.1562999999 9145278, 477991 9145286, 478020.875 9145302, 478051.5 9145328, 478060.8428999996 9145338.6919, 478097.8125 9145381, 478109.8437999999 9145403, 478119.6875 9145424, 478129.7187999999 9145457, 478136.1562999999 9145510, 478132.8437999999 9145544, 478131.4062999999 9145553, 478124.4687999999 9145577, 478100.3125 9145625, 478136.6562999999 9145627, 478158.0625 9145613, 478203 9145595, 478306.625 9145566, 478440.5937999999 9145525, 478539.0312999999 9145496, 478550 9145493)))"",2,3311020009,3311020,3311,33,Malangan,Bulu,SUKOHARJO,246.224,PROVINSI JAWA TENGAH,246.224,7913.72179331,2462238.23293"
"Admin_Kecamatan.3,""MULTIPOLYGON (((481832.9062999999 9144789, 481878.1875 9144707, 481944.25 9144617, 481996.875 9144564, 482022.9375 9144531, 482020.81379999965 9144505.028, 482018.0312999999 9144471, 482012.7419999996 9144451.4703, 482011.5312999999 9144447, 482004.6551000001 9144355.3881, 482003.5 9144340, 482001.7187999999 9144311, 482031.0937999999 9144294, 482058.2187999999 9144278, 482083 9144221, 482096.7185000004 9144189.9993, 482107.7812999999 9144165, 482179.875 9144161, 482280.78259999957 9144155.1661, 482283.6562999999 9144155, 482284.1911000004 9144155.6303, 482316.5198999997 9144193.7329, 482328.625 9144208, 482365.9129999997 9144256.6683, 482373.0625 9144266, 482416.59750000015 9144305.278, 482425.1562999999 9144313, 482471.4112999998 9144330.2241, 482489.08719999995 9144336.8061, 482508.4062999999 9144344, 482520.0312999999 9144360.8, 482532.625 9144379, 482534.33359999955 9144379.6388, 482578.0937999999 9144396, 482646.375 9144381, 482723.4687999999 9144368, 482776.3125 9144348, 482831.4062999999 9144326, 482839.31149999984 9144301.0683, 482844.4062999999 9144285, 482842.97979999986 9144249.6219, 482841.9062999999 9144223, 482829.6875 9144122, 482831.125 9144074, 482833.63320000004 9144069.2787, 482835.35819999967 9144066.0318, 482850.25 9144038, 482903.7187999999 9144006, 482965.7187999999 9144000, 483026.0625 9144012, 483066.9375 9144039, 483102.5312999999 9144097, 483120.2296000002 9144157.4224, 483122.1562999999 9144164, 483138.11479999963 9144184.9507, 483158.7187999999 9144212, 483158.9171000002 9144212.1583, 483160.88129999954 9144213.7264, 483176.3289999999 9144226.0588, 483203.8125 9144248, 483240.1875 9144242, 483324.5937999999 9144215, 483478.8437999999 9144155, 483561.5625 9144122, 483620.0625 9144043, 483624.5685999999 9144005.5005, 483630.1562999999 9143959, 483619.9687999999 9143895, 483590.875 9143827, 483532.8125 9143708, 483480.75 9143626, 483467.7187999999 9143592, 483430.8562000003 9143612.5036, 483410.1875 9143624, 483368.0625 9143635, 483317.0937000001 9143639, 483269.1562999999 9143625, 483211.1875 9143590, 483155.1562999999 9143564, 483081.4687000001 9143545, 483036.375 9143545, 483017.4687000001 9143538, 482997.125 9143507, 482965.0937999999 9143427, 482959.2812000001 9143382, 482950.7812999999 9143337, 482945.9375 9143302, 482937.7187999999 9143307, 482889.2812999999 9143337, 482870.25 9143348, 482869.8940000003 9143348.204, 482847.5625 9143361, 482831.9375 9143373, 482815.0312000001 9143383, 482692.625 9143439, 482684.0312999999 9143443, 482673.2187999999 9143448, 482637.25 9143465, 482618.0937999999 9143475, 482611.9375 9143476, 482577.5312999999 9143485, 482562.4687000001 9143451, 482572.6562000001 9143436, 482559.25 9143402, 482512.1562999999 9143374, 482479.1875 9143390, 482412.8437999999 9143416, 482359.875 9143442, 482309.875 9143469, 482307.2812000001 9143462, 482301.6562000001 9143445, 482258.9375 9143336, 482219 9143235, 482194.25 9143219, 482175.5937000001 9143208, 482129.6875 9143186, 482094.7812999999 9143166, 482101 9143147, 482108.2187999999 9143125, 482119.8125 9143108, 482147.9687999999 9143081, 482175.4375 9143037, 482148.3125 9143031, 482106.7187999999 9143027, 482099.5312999999 9143004, 482099.5312999999 9142954, 482102.4062000001 9142930, 482040.7187999999 9142925, 481904.4062000001 9142921, 481867.0937000001 9142927, 481864.2187000001 9142940, 481862.7812999999 9142960, 481861.3437999999 9142986, 481854.1875 9143006, 481769.5312999999 9143006, 481618.875 9143006, 481496.0625 9143019, 481512 9143102, 481436.2187999999 9143119, 481312.8125 9143147, 481200.9687999999 9143173, 481075.4375 9143207, 480978.6875 9143235, 480735.125 9143298, 480597.5312999999 9143336, 480507.375 9143361, 480448.0625 9143376, 480423.0312999999 9143383, 480274.75 9143424, 480245.25 9143431, 480266.9687999999 9143535, 480253.6562000001 9143538, 480207.9285000004 9143547.8562, 480123.75 9143566, 480023.25 9143585, 479941.0625 9143600, 479955.8125 9143653, 479979.1562999999 9143739, 479984.3437000001 9143769, 479985 9143780, 479965.5937999999 9143873, 479963.7187999999 9143881, 479958.6562999999 9143894, 479954.3125 9143905, 479949.9062999999 9143916, 479925.0312999999 9143963, 479920.3125 9143986, 479928.4687000001 9144064, 479933.7187999999 9144090, 479958.8437000001 9144102, 479996.0625 9144143, 480031.625 9144202, 480042.625 9144292, 480059.0312000001 9144391, 480095.1562999999 9144503, 480125.625 9144581, 480164.8437999999 9144644, 480379 9144616, 480605.5312999999 9144575, 480855.5343000004 9144519.0003, 480860 9144518, 481029.125 9144481, 481228.2187999999 9144465, 481260.9062999999 9144486, 481304.25 9144531, 481319.4375 9144574, 481319.1562999999 9144638, 481325.3125 9144685, 481355.8437000001 9144713, 481379.8125 9144720, 481422.9375 9144738, 481444.5312999999 9144722, 481486.4062999999 9144728, 481563.0312999999 9144756, 481654.3125 9144816, 481669.1228 9144829.6731, 481678.82660000026 9144838.6319, 481716.6715000002 9144873.571, 481721.4687999999 9144878, 481745.9687999999 9144897, 481771.4375 9144896, 481798.2187999999 9144854, 481832.9062999999 9144789)))"",3,3311020011,3311020,3311,33,Ngasinan,Bulu,SUKOHARJO,402.282,PROVINSI JAWA TENGAH,402.282,11166.8949787,4022821.14471"
"Admin_Kecamatan.4,""MULTIPOLYGON (((479920.3125 9143986, 479925.0312999999 9143963, 479949.9062999999 9143916, 479954.3125 9143905, 479958.6562999999 9143894, 479963.7187999999 9143881, 479965.5937999999 9143873, 479985 9143780, 479984.3437000001 9143769, 479979.1562999999 9143739, 479955.8125 9143653, 479941.0625 9143600, 479888.4687999999 9143413, 479863.9687999999 9143335, 479861.4375 9143327, 479859.1562999999 9143323, 479853.4375 9143322, 479847.9687000001 9143316, 479821.125 9143239, 479795.9062000001 9143182, 479760.4617999997 9143103.5749, 479759.75 9143102, 479744.0937999999 9143063, 479737.0625 9143055, 479730.4687999999 9143055, 479693.57820000034 9143103.5749, 479672.75 9143131, 479667.4375 9143124, 479665.0312000001 9143118, 479658.2812000001 9143110, 479654.0625 9143104, 479654.0066999998 9143103.5749, 479653.4062999999 9143099, 479647.375 9143079, 479627.0625 9143034, 479599.75 9142954, 479593.8437999999 9142943, 479555.7576000001 9142887.2399, 479546.0312999999 9142873, 479555.8125 9142868, 479597.0937999999 9142835, 479595.8437000001 9142787, 479577 9142743, 479545.625 9142674, 479503.25 9142600, 479467.3761 9142562.2869, 479440.4687000001 9142534, 479347.8437999999 9142479, 479253.6875 9142429, 479165.7812000001 9142391, 479073.1875 9142368, 478957.0312000001 9142343, 478898.875 9142307, 478893.375 9142358, 478882.4062999999 9142367, 478840.625 9142342, 478821.7812999999 9142333, 478790.3223000001 9142342.8546, 478780.2812999999 9142346, 478757.0312999999 9142351, 478730.5312999999 9142352, 478693.9687999999 9142368, 478650.8125 9142394, 478636.7812999999 9142400, 478623.8125 9142393, 478607.1875 9142358, 478601.7187999999 9142347, 478533.76300000027 9142342.017, 478533.5312999999 9142342, 478517.99820000026 9142344.5425, 478509.0937999999 9142346, 478499.8437999999 9142369, 478467.3125 9142397, 478431.125 9142419, 478404.2812999999 9142428, 478366.3125 9142431, 478351.625 9142429, 478330.9062999999 9142411, 478322.5625 9142390, 478323.9687999999 9142368, 478333.9687999999 9142343, 478330.8125 9142279, 478318.9687999999 9142215, 478311.125 9142193, 478308.8278000001 9142188.3344, 478290.9375 9142152, 478286.2812999999 9142144, 478265.5 9142137, 478244.5625 9142140, 478215 9142179, 478169.2812999999 9142249, 478140.6562999999 9142280, 478130.5625 9142255, 478124.4375 9142224, 478128.3125 9142193, 478148.3125 9142141, 478168.7187999999 9142086, 478171.5312999999 9142042, 478156.4062999999 9142044, 478143.1562999999 9142046, 478104.3125 9142047, 478068.7812999999 9142093, 478051.75 9142106, 477986.75 9142159, 477957.4375 9142181, 477950.125 9142191, 477889.4687999999 9142278, 477847.5625 9142336, 477844.2812999999 9142341, 477808.3437999999 9142389, 477785.25 9142439, 477801.3125 9142446, 477793.0312999999 9142481, 477793.8437999999 9142521, 477796.5555999996 9142531.7792, 477818.75 9142620, 477845.8125 9142694, 477850.9687999999 9142706, 477861.5937999999 9142710, 477949.4375 9142750, 477956.2187999999 9142760, 477957.2812999999 9142789, 477955.5625 9142835, 477964.6875 9142858, 477976.0937999999 9142862, 478020.1875 9142858, 478063.125 9142846, 478070.6760999998 9142844.1632, 478100.125 9142837, 478123.2187999999 9142837, 478134.5312999999 9142846, 478139.8125 9142866, 478143.9062999999 9142917, 478135.6562999999 9142942, 478124.6875 9142955, 478072.3125 9142982, 478056.57650000043 9142990.992, 478037.3125 9143002, 478012.6562999999 9143021, 478003.2187999999 9143039, 478002.7812999999 9143053, 478013.625 9143134, 478000.25 9143149, 477974.1562999999 9143167, 477919.5 9143205, 477918 9143223, 477926.8125 9143265, 477932.0312999999 9143290, 477944.6875 9143335, 477950.0937999999 9143354, 477959.0625 9143404, 477975.81400000025 9143496.9047, 477981.7812999999 9143530, 477982.625 9143541, 477992.5625 9143601, 478020.2812999999 9143591, 478065.7187999999 9143574, 478099.7812999999 9143561, 478149.375 9143543, 478183 9143530, 478236.8437999999 9143549, 478339.125 9143608, 478346.125 9143612, 478376.625 9143610, 478429.6562999999 9143597, 478465.9062999999 9143591, 478474.875 9143591, 478489.3125 9143654, 478503.0937999999 9143703, 478505.75 9143712, 478525.5312000001 9143792, 478542.7812999999 9143861, 478546.5312000001 9143879, 478548.25 9143888, 478576.625 9144011, 478580.875 9144025, 478653.1562999999 9144017, 478680.7812999999 9144015, 478685.9687999999 9144015, 478698.375 9144012, 478817.4687999999 9143998, 478839.9062999999 9143996, 478851.0312999999 9143996, 478946.9687999999 9143984, 479016.125 9143981, 479085.6875 9143976, 479097.9375 9143975, 479154.5312999999 9143968, 479158.5 9143972, 479167.5 9144017, 479171.1562999999 9144034, 479279.1562999999 9144037, 479326.79580000043 9144040.3484, 479378.75 9144044, 479481.9687999999 9144047, 479533.9062999999 9144032, 479606.875 9144009, 479609.8870000001 9144008.1207, 479675.47300000023 9143988.9742, 479695.9375 9143983, 479803.9687999999 9143949, 479847.75 9143959, 479920.3125 9143986)))"",4,3311020008,3311020,3311,33,Puron,Bulu,SUKOHARJO,276.764,PROVINSI JAWA TENGAH,276.764,8370.45782787,2767638.20187"
"Admin_Kecamatan.5,""MULTIPOLYGON (((484551.125 9141457, 484452.8437999999 9141499, 484404.125 9141517, 484374.6562999999 9141533, 484346.3437999999 9141551, 484323.6875 9141583, 484303.2812999999 9141615, 484286.2812000001 9141655, 484273.8125 9141701, 484267 9141730, 484259.0937999999 9141760, 484243.2187999999 9141837, 484230.75 9141884, 484199.8437999999 9141996, 484195.9062999999 9141998, 484187.4375 9142000, 484178.2187000001 9142002, 484166.375 9142004, 484096.9687999999 9142028, 484082.27799999993 9142034.7479, 484064.3125 9142043, 484058.9062999999 9142046, 484024.7812999999 9142042, 483976.4062999999 9142032, 483876.6562999999 9142015, 483859.5625 9142026, 483835.0937999999 9142045, 483801.6562999999 9142059, 483765.3125 9142064, 483558.5 9142038, 483502.3437000001 9142034, 483486.6398 9142036.5444, 483465.3125 9142040, 483379.3437000001 9142081, 483337.3437999999 9142106, 483250.8125 9142172, 483216.2812999999 9142156, 483187.5937999999 9142143, 483150.2812999999 9142107, 483115.8437999999 9142048, 483088.46219999995 9141987.5717, 483081.4062000001 9141972, 483025.4375 9141889, 482983.8437999999 9141850, 482943.3437999999 9141822, 482899.7812999999 9141852, 482883.5 9141864, 482869.5312999999 9141877, 482858 9141906, 482854.5937999999 9141922, 482829.5312000001 9141946, 482802.7812999999 9141965, 482780.625 9142007, 482740.1562000001 9142056, 482711.6562999999 9142086, 482686 9142105, 482639.25 9142114, 482620.4687999999 9142118, 482605.9375 9142150, 482595.3437999999 9142168, 482571.1562000001 9142203, 482561.0937999999 9142234, 482555.3437999999 9142256, 482540.8437999999 9142280, 482522.3437000001 9142295, 482494 9142305, 482445.0937000001 9142375, 482438.75 9142390, 482445.5 9142419, 482441.4687999999 9142467, 482443.3125 9142522, 482423.1562000001 9142620, 482405.4062999999 9142662, 482398.25 9142676, 482395.9062999999 9142682, 482384.3437000001 9142720, 482380.125 9142734, 482368.9687999999 9142754, 482356.625 9142775, 482345.125 9142798, 482339.2812999999 9142827, 482331.625 9142858, 482313.0312999999 9142900, 482287.25 9142926, 482243.1562999999 9142952, 482211.5625 9142983, 482180.3125 9143029, 482175.4375 9143037, 482147.9687999999 9143081, 482119.8125 9143108, 482108.2187999999 9143125, 482101 9143147, 482094.7812999999 9143166, 482129.6875 9143186, 482175.5937000001 9143208, 482194.25 9143219, 482219 9143235, 482258.9375 9143336, 482301.6562000001 9143445, 482307.2812000001 9143462, 482309.875 9143469, 482359.875 9143442, 482412.8437999999 9143416, 482479.1875 9143390, 482512.1562999999 9143374, 482559.25 9143402, 482572.6562000001 9143436, 482562.4687000001 9143451, 482577.5312999999 9143485, 482611.9375 9143476, 482618.0937999999 9143475, 482637.25 9143465, 482673.2187999999 9143448, 482684.0312999999 9143443, 482692.625 9143439, 482815.0312000001 9143383, 482831.9375 9143373, 482847.5625 9143361, 482869.8940000003 9143348.204, 482870.25 9143348, 482889.2812999999 9143337, 482937.7187999999 9143307, 482945.9375 9143302, 482950.7812999999 9143337, 482959.2812000001 9143382, 482965.0937999999 9143427, 482997.125 9143507, 483017.4687000001 9143538, 483036.375 9143545, 483081.4687000001 9143545, 483155.1562999999 9143564, 483211.1875 9143590, 483269.1562999999 9143625, 483317.0937000001 9143639, 483368.0625 9143635, 483410.1875 9143624, 483430.8562000003 9143612.5036, 483467.7187999999 9143592, 483448.3437999999 9143520, 483453.5625 9143460, 483469.9687999999 9143396, 483470.1041000001 9143364.08, 483470.2187999999 9143337, 483463.5937999999 9143337, 483431.2187999999 9143337, 483372.4687999999 9143337, 483350.5937999999 9143305, 483323.0937999999 9143229, 483304.9375 9143180, 483292.4062999999 9143137, 483291.3437999999 9143132, 483296.36230000015 9143081.4306, 483298.6875 9143058, 483320.9687999999 9142970, 483324.375 9142964, 483368.0312999999 9142877, 483410.4062999999 9142810, 483428.75 9142783, 483452.4062999999 9142757, 483497.25 9142726, 483535.1562999999 9142707, 483583.0625 9142696, 483631.375 9142694, 483653 9142696, 483686.9687999999 9142701, 483721.75 9142710, 483732.4729000004 9142714.842, 483788.1875 9142740, 483793.625 9142743, 483841.6562999999 9142796, 483879.625 9142872, 483904.9062999999 9142973, 483911.25 9143051, 483908.7187999999 9143141, 483906.1875 9143213, 483904.3828999996 9143260.7683, 483903.6562999999 9143280, 483904.8437999999 9143337, 483937.6875 9143422, 483932.2187999999 9143465, 483922.67980000004 9143496.4984, 483915.5625 9143520, 483930.2187999999 9143564, 483972.7812999999 9143593, 484039.0312999999 9143630, 484100.5312999999 9143659, 484185.6875 9143689, 484263.75 9143713, 484269.2762000002 9143712.6843, 484351.2812999999 9143708, 484448.25 9143699, 484542.875 9143692, 484606.75 9143678, 484677.7187999999 9143619, 484746.3125 9143538, 484800.7187999999 9143460, 484829.125 9143387, 484849.0625 9143337, 484904.9062999999 9143193, 484924.4687999999 9143153, 484945.2187999999 9143111, 484979.75 9143038, 485006.25009999983 9142987, 484974.06259999983 9142978, 484947.91899999976 9142936.4896, 484941.31259999983 9142926, 484924.12509999983 9142899, 484919.2812999999 9142878, 484922.87509999983 9142862, 484926.18759999983 9142857, 484938.4687999999 9142842, 484960.2187999999 9142826, 484986.3437999999 9142766, 484989.4687999999 9142748, 484992.37509999983 9142730, 484996.06259999983 9142702, 485008.5312999999 9142667, 485012.12509999983 9142658, 484998.25009999983 9142648, 484961.8437999999 9142642, 484949.06259999983 9142640, 484929.6562999999 9142635, 484922.00009999983 9142628, 484922.5937999999 9142601, 484934.31259999983 9142583, 484957.6562999999 9142574, 484961.75009999983 9142573, 484975.9687999999 9142570, 484981.8437999999 9142559, 484975.12509999983 9142546, 484944.00009999983 9142529, 484905.56259999983 9142515, 484878.0312999999 9142501, 484867.37509999983 9142495, 484819.50009999983 9142412, 484803.9687999999 9142390, 484738.87509999983 9142345, 484704.93759999983 9142331, 484654.18759999983 9142319, 484635.93759999983 9142315, 484624.18759999983 9142302, 484628.18759999983 9142268, 484642.62509999983 9142224, 484676.0312999999 9142179, 484716.2812999999 9142090, 484751.06259999983 9142050, 484763.3437999999 9142036, 484767.50009999983 9142014, 484765.2812999999 9141977, 484767.5312999999 9141965, 484803.2812999999 9141944, 484816.9062999999 9141938, 484829.5937999999 9141916, 484828.37509999983 9141854, 484842.68759999983 9141826, 484870.2187999999 9141774, 484883.31259999983 9141739, 484885.43759999983 9141701, 484871.37509999983 9141654, 484866.62509999983 9141618, 484861.62509999983 9141571, 484855.5312999999 9141555, 484835.4687999999 9141537, 484807.18759999983 9141524, 484748.2187999999 9141511, 484694.2187999999 9141508, 484638.43759999983 9141510, 484592.7187999999 9141514, 484579.3437999999 9141511, 484562.68759999983 9141491, 484551.125 9141457)))"",5,3311020012,3311020,3311,33,Karangasem,Bulu,SUKOHARJO,367.407,PROVINSI JAWA TENGAH,367.407,11774.6987512,3674069.47146"
